status,id,intervention_id,school_id,student_id,scheduled_date,scheduled_start_time,scheduled_duration_minutes,actual_date,actual_start_time,actual_duration_minutes,cancellation_reason,delivered_by,location,modality,group_size,fidelity_checklist,fidelity_score,fidelity_notes,student_engaged,engagement_notes,session_notes,skills_practiced,homework_assigned,parent_communication,created_at,updated_at,created_by
cancelled,eb1a107b-eff6-49ad-0407-22dbe53dd2fd,7b01d302-0a70-4c31-f833-da69c718f73d,2d706e75-fd47-4d6b-cc14-10a1bf804d62,ca649c96-10ee-4d76-dcea-e4beca9603df,2025-04-22T12:21:38.915Z,sample_text_2704,280,,sample_text_3492,,sample_text_6737,6cd68fef-f7ed-4b57-a09f-e6e7ee2302bd,sample_text_3813,hybrid,423,sample_text_8514,,sample_text_1952,true,sample_text_4575,sample_text_3875,sample_text_1415,sample_text_595,false,2025-10-16T18:38:51.563Z,2025-04-14T12:45:51.771Z,ade33206-8c00-4f20-4bf1-7781c1eb9609
partial,ac40e99f-6de6-40ce-f42d-df59b8c30f00,a9d01c6e-83df-4c25-d0c3-0543543bbe63,4ca6797c-e546-4f8b-df90-dbb08907d99e,7e33c19d-304d-44cf-6308-c84646b5b9b6,2025-05-07T16:57:31.678Z,sample_text_157,246,2025-08-28T00:07:00.179Z,sample_text_8879,254,sample_text_8530,4b5660c5-6ded-4e88-5938-1722c262ea15,sample_text_9608,hybrid,981,sample_text_8191,942.63,sample_text_4625,false,sample_text_623,sample_text_8832,sample_text_1328,sample_text_324,false,2025-07-17T08:14:36.461Z,2026-03-01T13:07:32.509Z,5b22fa71-538f-4f40-5599-52754e6eb443
completed,6340d758-d0c2-4707-f33d-893be13cb842,0f853a45-92cb-4e08-bb3a-9f894364a97f,615ffcad-04ca-4584-4505-45cbefd50d58,31e6dcd8-7b5b-4c54-b419-66da1259c0d7,2025-10-26T09:42:13.129Z,sample_text_5786,731,2025-12-01T23:47:30.792Z,sample_text_2347,548,sample_text_1855,367ec86b-33cc-4e1c-99be-6d4f3680b591,sample_text_6800,virtual,168,sample_text_2447,736.42,sample_text_7259,true,sample_text_9549,sample_text_1660,sample_text_1599,sample_text_6466,true,2025-10-06T05:51:46.707Z,2025-11-28T00:13:15.199Z,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c
completed,362406a3-33dd-445d-534e-4eab692a2ec1,ff7b5b59-28e3-4c72-312f-ad72de847623,c41be56c-1b03-4f83-3798-7ff82c84c273,8ec11999-7a20-466e-84f7-f134e29d20eb,2025-05-04T04:12:43.477Z,sample_text_9803,872,2025-06-24T22:01:48.724Z,sample_text_3847,576,sample_text_5365,74bd910d-f592-4d1d-0e88-4bd9512f610b,sample_text_857,hybrid,369,sample_text_1828,581.49,sample_text_7976,true,sample_text_9302,sample_text_5329,sample_text_436,sample_text_7494,true,2025-07-05T18:33:10.018Z,2025-04-20T16:36:44.293Z,9c9bf7cc-e7e9-4ae2-6497-3685d6fe38d9
scheduled,270990f5-fab8-4a43-60d3-0d337b430e5c,3e90a57e-4981-458b-1a9c-b59ffc169491,e394ca10-b5a0-45cc-8730-3524aff8641a,0e77db3f-7cdc-48b3-e10c-c05d74f5b464,2026-03-22T18:32:49.419Z,sample_text_9623,262,2025-08-08T15:16:28.791Z,sample_text_9772,677,sample_text_4417,1f944d7a-c145-4606-b226-ca59addffefd,sample_text_5959,in_person,78,sample_text_8656,780.08,sample_text_7138,false,sample_text_2549,sample_text_3771,sample_text_6617,sample_text_8637,true,2025-08-14T12:51:16.966Z,2025-12-20T01:10:09.540Z,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8
completed,7dbcf133-66f5-4190-ea02-640272039498,3e90a57e-4981-458b-1a9c-b59ffc169491,3a19d003-2447-4c77-d435-69866c42a3e8,31e6dcd8-7b5b-4c54-b419-66da1259c0d7,2026-03-14T15:49:59.500Z,sample_text_2987,631,2025-08-05T06:30:26.130Z,sample_text_8645,292,sample_text_6313,02eac898-e03e-4ede-7167-c2b3f40e7d1a,sample_text_737,hybrid,795,sample_text_9788,814.28,sample_text_3562,true,sample_text_7585,sample_text_8189,sample_text_7022,sample_text_7359,true,2026-01-05T14:29:53.501Z,2026-03-05T06:29:39.562Z,7a4c360c-bb74-4deb-f15e-c8b948e7a622
completed,3e14a07f-2bab-4687-3ba0-0c45300e546c,ff7b5b59-28e3-4c72-312f-ad72de847623,eb97341d-2385-4175-9a86-c3256608e18e,60bb9abd-ad4f-43fe-d09e-d416a48001a5,2025-10-05T05:02:30.515Z,sample_text_3818,428,2025-04-16T10:01:44.470Z,sample_text_6234,843,sample_text_2836,2f694710-7063-42cd-b6b6-33ab87581536,sample_text_9989,in_person,271,sample_text_4687,942.54,sample_text_6065,true,sample_text_6594,sample_text_2583,sample_text_4365,sample_text_6013,false,2025-09-28T20:11:16.894Z,2025-04-30T19:08:32.085Z,699866f4-eda9-4222-4727-7702d9d050eb
cancelled,6b3a3d63-cf3b-4009-e528-bce62491dee2,c9e85a3d-88f7-4ead-d63e-86c9e54e124f,e112e16e-d7d4-47de-a1f6-038db1f702ae,83c0f5a4-11a8-4b1f-5064-e6047d878674,2025-06-04T14:47:24.859Z,sample_text_5052,249,,sample_text_8852,,sample_text_6162,5b22fa71-538f-4f40-5599-52754e6eb443,sample_text_6199,in_person,385,sample_text_6674,,sample_text_3947,false,sample_text_5236,sample_text_1266,sample_text_8686,sample_text_3576,false,2026-03-29T18:11:41.273Z,2025-07-14T07:46:00.747Z,760e9861-7716-4fc7-6676-f5213f248cda
completed,2d332566-4163-4f33-62f4-0fbb09934099,d2bb5682-7c2b-4eb6-8b8c-1743ca39b9ae,fecc715c-91cf-4144-4e6d-27d53565cfa5,5ad3d718-54d7-4cd2-1fcf-87aea33287e9,2026-04-08T21:57:24.205Z,sample_text_1053,223,2026-03-03T20:24:07.079Z,sample_text_3612,888,sample_text_5597,234b0627-79ac-4de2-9e5f-3deaab1f438f,sample_text_2591,in_person,641,sample_text_8831,949.11,sample_text_8306,false,sample_text_1893,sample_text_5720,sample_text_5862,sample_text_7626,true,2025-08-21T13:19:49.213Z,2025-05-27T16:37:29.553Z,d1707a15-e071-4bbb-65ff-4dfa7f902567
partial,a42c7cd5-89f5-47b2-3799-0ea524b6d9dd,b99d9240-0c15-492c-bcb5-5dab6f5707ac,f0fe80e2-ee98-4631-fd46-bedaa4937130,2de16969-104d-43a0-bfd9-fe690d9d6eac,2025-11-04T09:44:52.634Z,sample_text_4016,903,2026-03-11T17:08:21.800Z,sample_text_9383,227,sample_text_7113,6601188e-454e-46f8-39d3-12e3a2450d73,sample_text_8014,in_person,994,sample_text_6750,244.03,sample_text_6156,false,sample_text_4097,sample_text_3096,sample_text_9378,sample_text_9342,false,2025-08-28T22:16:13.661Z,2025-07-10T09:27:59.839Z,91481a49-39f6-4c85-9a87-3de01f285177
cancelled,d52f0d10-d20d-48a7-6301-d30e1342183a,e4e629c5-87d4-4ff9-a454-60a9e53957d8,b9a92613-a49f-49ac-02ac-12389b77c55c,cfed3b67-1de3-46ea-e76f-c89d08ec289a,2025-06-02T06:59:00.903Z,sample_text_8050,40,,sample_text_5392,,sample_text_4187,c99158d6-bd93-42cc-6585-6fedbda473c8,sample_text_1755,hybrid,713,sample_text_7709,,sample_text_500,false,sample_text_202,sample_text_8233,sample_text_2713,sample_text_4598,false,2025-07-26T13:31:45.764Z,2026-04-09T19:20:10.158Z,7eb2d58e-90b4-4cb6-235b-f52575ca8c43
scheduled,7e063c22-edea-4f76-87b8-bee33459ac4d,35da515d-35a2-4861-590b-fb685b51a2fd,8fcce2e7-79c7-439d-1c00-1a62a46a56f2,0ba497e7-4a6e-4b40-b8d5-7f23952ad2cd,2025-11-27T23:13:59.708Z,sample_text_5705,271,2025-08-16T08:42:17.587Z,sample_text_8276,558,sample_text_4546,e2e59b60-b37d-4442-b14f-f66ec99cab25,sample_text_4168,in_person,691,sample_text_5755,712.84,sample_text_5654,true,sample_text_2473,sample_text_2047,sample_text_9000,sample_text_2435,true,2025-09-28T13:31:58.324Z,2025-10-31T00:14:08.972Z,4983674c-e15e-4015-0eb3-50b01d7810f8
scheduled,a8f2b03a-b19b-45da-665e-d4ecbd21fc26,02921be7-21ab-4274-eb8c-fd17367ef932,4ca6797c-e546-4f8b-df90-dbb08907d99e,74996144-2438-4454-03fb-d777b4c9db8b,2025-04-27T20:50:55.783Z,sample_text_2705,339,2025-08-21T13:41:03.503Z,sample_text_3390,573,sample_text_8912,074f3f9d-1d98-495a-36ce-ea4c10de32e7,sample_text_9538,in_person,648,sample_text_4000,361.48,sample_text_2580,false,sample_text_6592,sample_text_8400,sample_text_7103,sample_text_5021,true,2025-06-21T06:24:07.876Z,2025-09-30T15:43:45.661Z,699866f4-eda9-4222-4727-7702d9d050eb
partial,2023d6ff-d587-41f8-0d70-ed2ed6546c7e,a70b1f5f-95d9-4a6b-0910-a715243975f7,7d85b267-ac94-499b-94c1-eff3632a4d8b,dc5c38cd-11bd-4d48-b540-0659ffe8f55b,2026-01-29T23:30:45.079Z,sample_text_9550,364,2025-09-21T03:32:37.683Z,sample_text_4730,253,sample_text_8886,616cd82a-150d-43e4-e90b-50dd3877886b,sample_text_7599,in_person,121,sample_text_8559,880.04,sample_text_6485,false,sample_text_2010,sample_text_494,sample_text_5736,sample_text_4428,false,2025-10-24T23:27:35.974Z,2025-07-27T18:29:38.863Z,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90
cancelled,86e48752-d4ba-4560-6e95-9c69f0fa22e1,a70b1f5f-95d9-4a6b-0910-a715243975f7,e536d26c-1212-499f-3401-979cc6978147,4f78a299-95cc-4ebc-45f5-de09ee40e0da,2025-11-16T20:10:42.700Z,sample_text_3997,394,,sample_text_5367,,sample_text_5925,b19a9a30-5bc1-42f9-ac14-0842a27abbe0,sample_text_3315,in_person,434,sample_text_9065,,sample_text_4307,false,sample_text_8421,sample_text_7489,sample_text_7850,sample_text_5967,true,2025-09-18T12:12:10.928Z,2026-02-03T19:25:54.801Z,d9edb57f-a55c-4a07-df66-d6f8356c9964
cancelled,ebf82a43-817f-4ae2-f8b0-56a2a42d5733,35da515d-35a2-4861-590b-fb685b51a2fd,314cdd92-266e-488d-cf88-6e18f6db8ca6,a9f9f807-e129-4f29-9091-c45f8770da1a,2026-03-23T20:16:09.717Z,sample_text_3400,229,,sample_text_6447,,sample_text_8757,616cd82a-150d-43e4-e90b-50dd3877886b,sample_text_9591,in_person,844,sample_text_9670,,sample_text_5769,true,sample_text_4522,sample_text_2166,sample_text_9352,sample_text_1376,true,2025-06-12T02:36:47.896Z,2026-03-14T05:01:06.094Z,65b719d4-a6d4-4c9f-1165-ea0ebe168811
completed,ddd6fc84-2750-4a03-466f-ba3d1d728bb0,f2392f7d-a5b0-4fcc-13a3-f5b494facaed,b9a92613-a49f-49ac-02ac-12389b77c55c,f61f2a14-3a64-4170-c4e0-7f394614ec15,2026-03-25T00:00:24.261Z,sample_text_7523,283,2025-06-18T05:42:12.616Z,sample_text_5167,252,sample_text_9978,01576ed3-e96e-415a-7c79-d2b4e79c9251,sample_text_4603,virtual,896,sample_text_5832,521.41,sample_text_9063,true,sample_text_8445,sample_text_4580,sample_text_8175,sample_text_4674,true,2025-08-12T03:20:52.980Z,2025-08-12T00:28:43.548Z,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c
cancelled,777f887b-a769-4b42-a55c-549d21037daf,3e90a57e-4981-458b-1a9c-b59ffc169491,b1160aa4-615e-46be-c33f-53b664f1618f,8a50d483-aa92-4384-4deb-3d5c6bf0f0f7,2026-01-19T15:00:40.290Z,sample_text_8608,439,,sample_text_6788,,sample_text_5299,7eb2d58e-90b4-4cb6-235b-f52575ca8c43,sample_text_1251,hybrid,40,sample_text_6006,,sample_text_3352,false,sample_text_2988,sample_text_9814,sample_text_3576,sample_text_6198,true,2025-06-23T05:48:55.131Z,2026-03-09T16:48:45.789Z,1f944d7a-c145-4606-b226-ca59addffefd
cancelled,4b0e2015-cbe3-4ace-6b80-4656a80cbba7,cc19aa3d-8df7-4ba6-943a-ebbf9970c3bc,8fcce2e7-79c7-439d-1c00-1a62a46a56f2,8e053e88-8c6b-4a2d-0248-e26f6841348e,2025-10-17T10:42:36.695Z,sample_text_8732,766,,sample_text_4776,,sample_text_3137,6cd68fef-f7ed-4b57-a09f-e6e7ee2302bd,sample_text_8659,in_person,835,sample_text_2010,,sample_text_8516,false,sample_text_7450,sample_text_694,sample_text_9854,sample_text_4213,false,2026-02-24T11:36:12.783Z,2025-08-17T16:34:10.179Z,9b6a74d9-b351-48c9-fd99-3ea43ff586df
cancelled,0c82d206-8a43-4669-34fb-385010f7795a,0a9e3ade-a1f9-402f-d989-08906f23513d,c8bf5171-97bd-4a3c-df89-c4059e1474e2,25984c0e-a7ff-4156-822e-ec2fb55f198a,2025-09-29T01:11:35.416Z,sample_text_5563,749,,sample_text_773,,sample_text_5775,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90,sample_text_697,hybrid,156,sample_text_1354,,sample_text_4908,false,sample_text_6276,sample_text_4414,sample_text_5390,sample_text_7542,false,2025-08-15T00:20:16.428Z,2025-10-20T04:01:28.584Z,9b6a74d9-b351-48c9-fd99-3ea43ff586df
cancelled,1bebefae-e749-4bd7-e5c1-b8f80c1fac96,aafbdce4-b166-4344-e700-6fcd4aaa8f29,73370ee3-24e1-494c-b530-e79710873eeb,0e77db3f-7cdc-48b3-e10c-c05d74f5b464,2025-05-14T07:04:16.602Z,sample_text_8178,497,,sample_text_1239,,sample_text_4463,fa8263d2-b6b1-4514-4f07-6307b13d93f7,sample_text_9918,in_person,821,sample_text_1443,,sample_text_7742,false,sample_text_1089,sample_text_3849,sample_text_5371,sample_text_9740,true,2026-02-21T16:37:05.479Z,2025-09-09T21:18:13.169Z,f1f1b656-b2d4-47c0-837f-3221be4d02cd
completed,36fcf253-d215-4706-aa6a-19fcb0a3434c,1c838e84-c20a-4ba3-eb30-b5b3f01c4156,73370ee3-24e1-494c-b530-e79710873eeb,cd416869-1efc-4398-0a2a-903b79ed2d98,2026-03-17T15:52:14.868Z,sample_text_5843,42,2026-01-22T06:55:40.016Z,sample_text_6,896,sample_text_9761,f1f1b656-b2d4-47c0-837f-3221be4d02cd,sample_text_7878,in_person,980,sample_text_2543,65.21,sample_text_6884,true,sample_text_4432,sample_text_2143,sample_text_8078,sample_text_5266,false,2026-03-19T07:26:45.991Z,2026-01-09T07:47:54.513Z,52f0edcc-bfb7-4f33-ad2e-fd54c484c769
scheduled,8645f51d-68d7-4c50-2ac3-e17ab53aa2d1,b99d9240-0c15-492c-bcb5-5dab6f5707ac,c41be56c-1b03-4f83-3798-7ff82c84c273,72ea06ea-6647-4b34-faa9-4b6acc59b996,2025-11-30T21:16:20.892Z,sample_text_7674,970,2025-09-19T20:19:21.331Z,sample_text_4819,970,sample_text_4327,034eaa7e-6ebe-4134-5494-fbfbc43c72ec,sample_text_5786,in_person,977,sample_text_3202,758.11,sample_text_8433,false,sample_text_9308,sample_text_4404,sample_text_5111,sample_text_5442,false,2025-11-06T02:56:02.170Z,2025-07-29T05:55:57.443Z,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90
partial,57b3a9f3-8ec6-4b5e-3f3a-e78b8729bc8b,a9d01c6e-83df-4c25-d0c3-0543543bbe63,13f8f388-7de1-4383-f922-a0d8a397e76c,2d6bfb42-752b-4b9d-3444-de223d3aae60,2026-02-17T01:52:37.922Z,sample_text_9360,889,2025-06-26T04:26:18.738Z,sample_text_931,543,sample_text_6417,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c,sample_text_2600,in_person,644,sample_text_5587,342.13,sample_text_3061,false,sample_text_3055,sample_text_782,sample_text_3488,sample_text_8955,true,2025-12-05T21:46:22.623Z,2025-08-17T20:28:06.799Z,db60da3b-65f5-43f8-0cf6-3a1af6e416bd
completed,82ed2fed-ad43-41d3-c2fd-1c8883dd1005,4eb401f1-2970-4058-6e97-a97a6fb8e8b7,b017f20d-2b75-45dd-64d2-722f145a78d0,7e33c19d-304d-44cf-6308-c84646b5b9b6,2025-12-31T19:34:23.638Z,sample_text_3552,310,2026-03-07T17:43:32.616Z,sample_text_3205,678,sample_text_9178,7275a4a2-65a3-47ed-3d1e-7026f453021d,sample_text_3183,in_person,748,sample_text_4522,213.09,sample_text_5315,false,sample_text_4219,sample_text_9637,sample_text_8908,sample_text_1908,true,2025-07-18T03:52:57.687Z,2026-02-27T13:31:22.863Z,7eb2d58e-90b4-4cb6-235b-f52575ca8c43
completed,d99c06fc-7d83-4f97-be12-27dc2709a677,92cf908b-38ac-4b5d-0803-1a8f60b5c6b9,5b1b6bbb-ac85-477d-9a11-d480281a4b21,cfed3b67-1de3-46ea-e76f-c89d08ec289a,2025-07-15T03:02:10.921Z,sample_text_6142,337,2025-06-30T13:39:44.689Z,sample_text_9522,261,sample_text_3193,9eaa373f-8df1-4b6c-b2c9-c62b6f3363fe,sample_text_8969,in_person,235,sample_text_4322,472.35,sample_text_7323,true,sample_text_5022,sample_text_7233,sample_text_5753,sample_text_3854,false,2025-08-25T04:24:39.457Z,2025-07-18T15:35:39.655Z,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8
completed,afdba1e5-4ee8-4153-e302-8996ba372a02,36a2bd98-8d6a-422c-04cc-be071c7128f3,f0fe80e2-ee98-4631-fd46-bedaa4937130,12c936b7-76a2-4244-3342-f64b193771af,2025-04-26T07:12:37.508Z,sample_text_3813,374,2025-08-25T05:41:52.169Z,sample_text_8912,915,sample_text_8842,13815186-454f-4056-c0e4-2d163f76617d,sample_text_4550,hybrid,283,sample_text_7705,691.74,sample_text_3351,true,sample_text_5556,sample_text_5376,sample_text_7265,sample_text_7379,false,2025-10-31T10:06:17.520Z,2025-07-13T20:17:51.559Z,62a9a1d7-9f49-48d7-cd45-e5cf69a2994c
partial,a54cd331-15c2-44a7-fe28-347645826df8,4298b1e0-3106-4cb3-2217-06e177b7279a,fecc715c-91cf-4144-4e6d-27d53565cfa5,7e33c19d-304d-44cf-6308-c84646b5b9b6,2025-09-11T08:44:58.203Z,sample_text_5628,550,2025-12-11T12:28:18.033Z,sample_text_6261,437,sample_text_6742,074f3f9d-1d98-495a-36ce-ea4c10de32e7,sample_text_319,in_person,626,sample_text_7162,389.97,sample_text_3620,false,sample_text_9921,sample_text_5960,sample_text_7143,sample_text_8040,false,2026-03-23T19:56:57.932Z,2025-11-22T03:13:25.185Z,54566fd8-2ce9-43f1-d9c4-3262fe0540e9
completed,3122a478-b1f3-4c1f-db12-302c015cc36a,ddaebb0c-208f-4c1d-99d6-3c94ad714d88,f3e56a9d-701d-4138-17b4-468168466ac1,4b7cf6ad-bee5-43d3-4470-e6643cf6983e,2025-10-19T15:18:44.324Z,sample_text_9154,552,2025-06-04T17:45:06.260Z,sample_text_5479,146,sample_text_5872,034eaa7e-6ebe-4134-5494-fbfbc43c72ec,sample_text_8750,virtual,30,sample_text_2255,679.78,sample_text_9453,true,sample_text_5600,sample_text_7246,sample_text_3908,sample_text_2014,true,2025-11-15T10:02:46.287Z,2025-12-11T01:48:20.871Z,ea49fb72-2050-42e2-81c3-091e5dbcc276
completed,61c139a1-4bd4-4adc-dc19-0bda319e90b6,5650edea-48a1-43b0-e4d1-f31c189db61d,aed83b90-feeb-480d-e57c-176768104c81,cfed3b67-1de3-46ea-e76f-c89d08ec289a,2025-11-01T12:03:36.567Z,sample_text_4890,230,2025-11-26T11:45:47.326Z,sample_text_8306,984,sample_text_9508,b19a9a30-5bc1-42f9-ac14-0842a27abbe0,sample_text_4109,in_person,679,sample_text_2365,681.5,sample_text_1335,false,sample_text_1595,sample_text_3157,sample_text_2956,sample_text_6663,false,2025-06-07T03:21:26.233Z,2026-02-12T06:00:56.017Z,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c
completed,ec58fcde-b455-4abe-b374-754a800785c7,354a8aed-8ff3-48d7-00fd-76a6427a85cc,469af544-bb26-4d4c-4b28-ab15c4812991,12c936b7-76a2-4244-3342-f64b193771af,2026-03-16T04:40:43.350Z,sample_text_9846,210,2026-02-27T03:10:49.120Z,sample_text_2263,276,sample_text_4510,616cd82a-150d-43e4-e90b-50dd3877886b,sample_text_7744,in_person,782,sample_text_7866,935.44,sample_text_702,false,sample_text_8354,sample_text_9993,sample_text_2027,sample_text_1119,false,2025-07-24T00:02:13.437Z,2025-12-15T00:46:05.243Z,5bbe0d79-fac8-4b07-36d1-5a4ce3a79f5a
completed,42bb77d8-4db6-4cb2-03df-579c9ad7aa21,0f853a45-92cb-4e08-bb3a-9f894364a97f,521d1584-627e-495f-893e-82a12f5344be,5354d00b-34f0-4a88-58d4-8decde6ce2ee,2025-06-26T14:47:44.203Z,sample_text_8630,824,2025-09-20T12:00:05.466Z,sample_text_4106,895,sample_text_1607,9c9bf7cc-e7e9-4ae2-6497-3685d6fe38d9,sample_text_730,hybrid,601,sample_text_69,674.68,sample_text_1810,false,sample_text_6890,sample_text_8315,sample_text_9901,sample_text_901,true,2026-03-25T09:42:59.294Z,2025-07-28T11:26:09.783Z,e2e59b60-b37d-4442-b14f-f66ec99cab25
scheduled,9144e674-345c-42b6-4c91-e4135374b596,0fe15401-d8c6-475b-c190-0d88ceee9427,e394ca10-b5a0-45cc-8730-3524aff8641a,f61f2a14-3a64-4170-c4e0-7f394614ec15,2025-06-17T10:08:45.189Z,sample_text_9968,357,2025-12-04T02:26:46.855Z,sample_text_5578,933,sample_text_5065,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,sample_text_1574,in_person,723,sample_text_2430,76.98,sample_text_1487,true,sample_text_2456,sample_text_4754,sample_text_8295,sample_text_9528,true,2025-10-06T19:52:00.341Z,2025-05-24T15:50:34.610Z,5bbe0d79-fac8-4b07-36d1-5a4ce3a79f5a
completed,7a9d7cc5-b2cf-43d5-780e-5f613acf8848,2816ccd1-fce4-4fb5-0fbb-dfb23ed54240,fecc715c-91cf-4144-4e6d-27d53565cfa5,4459d0bc-ac12-45e0-2241-37b73184e150,2025-05-19T13:57:37.320Z,sample_text_709,704,2026-01-17T13:56:18.583Z,sample_text_4707,510,sample_text_4270,c6fb6b4b-9efd-4a20-fd85-28ef5167ab5d,sample_text_2408,in_person,374,sample_text_5632,484.66,sample_text_2571,false,sample_text_1778,sample_text_1932,sample_text_1754,sample_text_6327,false,2025-06-18T00:19:40.418Z,2025-07-14T19:37:35.244Z,8ac01f7d-9c30-4771-a900-d8fc5dd68b28
completed,cfbb282d-f165-407b-7b1f-f3d41f89b619,6e60c3c1-79e3-49f2-3701-c8f0fce81cb1,13f8f388-7de1-4383-f922-a0d8a397e76c,a9f9f807-e129-4f29-9091-c45f8770da1a,2026-02-21T03:06:49.018Z,sample_text_1859,104,2025-10-28T00:02:13.132Z,sample_text_6756,510,sample_text_5691,b68d9d85-277a-4f14-1564-cbb9598388f9,sample_text_3534,in_person,220,sample_text_1954,207.1,sample_text_4729,true,sample_text_2759,sample_text_2357,sample_text_1011,sample_text_2345,false,2025-07-31T12:55:53.770Z,2025-07-14T10:35:54.496Z,7eb2d58e-90b4-4cb6-235b-f52575ca8c43
completed,c1e1884f-be4d-48b7-7b1b-b3dc9ff44835,7cd8bff5-4341-4461-ae03-af249bc974f9,f56bd850-ae1d-4c12-1f67-ecd289df1620,b913d05c-d452-4b8d-58bc-5af42ecc92ad,2025-10-08T04:15:11.381Z,sample_text_4888,488,2025-06-12T00:30:53.888Z,sample_text_9029,247,sample_text_433,ade33206-8c00-4f20-4bf1-7781c1eb9609,sample_text_2529,in_person,673,sample_text_1157,388.38,sample_text_2003,false,sample_text_9242,sample_text_6533,sample_text_912,sample_text_8160,false,2026-03-26T22:32:00.441Z,2026-01-01T20:30:51.280Z,5b22fa71-538f-4f40-5599-52754e6eb443
completed,411f04f1-5fc5-43dd-b0a8-707a6ca83bb0,8f80124e-7fab-4583-99a9-6b1f15ac293c,24557b57-0c13-4c0c-a3e9-39903a1a94a3,ef30f378-ae06-4200-e466-b63a46dd4365,2026-01-19T02:35:20.670Z,sample_text_1078,35,2025-12-09T21:42:07.206Z,sample_text_2268,268,sample_text_8711,72571b3c-f6ea-4a2a-2118-2d3a77def4dd,sample_text_674,in_person,791,sample_text_2739,171.9,sample_text_7100,true,sample_text_2605,sample_text_7799,sample_text_604,sample_text_9996,true,2026-01-07T11:30:09.474Z,2025-05-21T23:08:49.146Z,cb8fa579-1a0f-4b56-d0df-17115e069361
partial,39c58263-05e9-46c4-bcd0-c10d61caf488,e0b5f5e4-afd9-462e-ec04-fb5455b210a3,fecc715c-91cf-4144-4e6d-27d53565cfa5,2d6bfb42-752b-4b9d-3444-de223d3aae60,2025-12-15T17:52:08.004Z,sample_text_1014,95,2025-11-02T01:40:21.734Z,sample_text_3440,100,sample_text_7562,367ec86b-33cc-4e1c-99be-6d4f3680b591,sample_text_6659,virtual,545,sample_text_8676,111.42,sample_text_221,true,sample_text_1987,sample_text_8549,sample_text_1727,sample_text_7792,true,2026-01-01T03:38:24.093Z,2025-09-17T18:06:29.930Z,1f944d7a-c145-4606-b226-ca59addffefd
partial,6e94a626-92c3-4612-5ee7-d17957555a9e,ddaebb0c-208f-4c1d-99d6-3c94ad714d88,837a9baf-7fed-4fe4-630e-eeaf60164bcb,440eba09-b8a9-4df2-7ce2-88916df0536d,2026-02-23T12:17:32.405Z,sample_text_6836,243,2025-08-04T18:22:40.953Z,sample_text_9468,736,sample_text_8184,03983122-261d-403c-9284-32860383f137,sample_text_7553,in_person,870,sample_text_361,707.64,sample_text_5541,true,sample_text_289,sample_text_1691,sample_text_327,sample_text_4593,false,2025-06-21T19:08:58.060Z,2025-04-28T05:02:24.381Z,d1707a15-e071-4bbb-65ff-4dfa7f902567
partial,e022a87d-9ffa-4191-2825-1506fa4fb02e,e5536f1d-70a4-4729-c482-8f7e415dd89b,3a19d003-2447-4c77-d435-69866c42a3e8,19b0ce65-5cea-46af-9685-0855cb090984,2025-06-03T07:15:14.892Z,sample_text_6576,704,2026-03-04T02:44:19.853Z,sample_text_9074,913,sample_text_2839,8a0aa082-f148-423d-fd6f-c28d86c0215a,sample_text_2932,virtual,978,sample_text_8660,741.36,sample_text_4974,true,sample_text_869,sample_text_7263,sample_text_1993,sample_text_6547,true,2026-02-09T22:09:02.336Z,2025-09-30T09:01:51.300Z,0a5b5544-8433-485d-8477-4051a66c59da
partial,c549e8a3-7755-4bc8-c5ac-b575e43ba7e1,b99d9240-0c15-492c-bcb5-5dab6f5707ac,4fab3abf-dd8f-4d4b-ef39-52d4314418ca,25984c0e-a7ff-4156-822e-ec2fb55f198a,2025-11-12T06:15:59.521Z,sample_text_8429,685,2025-04-17T18:58:38.404Z,sample_text_3586,675,sample_text_6798,e4a45791-4bec-432e-83c4-834772750abf,sample_text_5321,in_person,805,sample_text_2822,450.25,sample_text_4470,false,sample_text_5062,sample_text_8698,sample_text_5020,sample_text_2216,true,2026-03-15T16:09:16.587Z,2025-04-23T23:49:48.944Z,ea49fb72-2050-42e2-81c3-091e5dbcc276
completed,d73fcfc8-938e-432b-da87-2ea466605a17,ff7b5b59-28e3-4c72-312f-ad72de847623,89bd14e2-cf78-45ab-904a-7a7f0f4a4010,9a9475d1-a832-46dc-d803-59feef06073e,2025-10-02T11:17:39.611Z,sample_text_2181,175,2026-02-14T04:53:33.752Z,sample_text_8724,680,sample_text_5194,d1707a15-e071-4bbb-65ff-4dfa7f902567,sample_text_9760,in_person,484,sample_text_5799,264.68,sample_text_785,true,sample_text_7119,sample_text_3383,sample_text_4538,sample_text_8327,true,2025-09-13T23:44:40.572Z,2026-02-20T15:22:15.530Z,5b22fa71-538f-4f40-5599-52754e6eb443
