id,student_id,school_id,attendance_rate,attendance_trend,days_absent_last_30,chronic_absence_flag,gpa_current,gpa_trend,math_assessment_pct,reading_assessment_pct,assessment_trend,proficiency_level,growth_percentile,missing_assignment_rate,missing_assignments_count,total_assignments_count,assignment_trend,behavior_incident_count,behavior_incident_trend,suspensions_count,engagement_score,data_completeness,last_sis_sync,last_lms_sync,last_assessment_sync,computed_at,created_at,updated_at
6a7d981e-4738-49b4-c320-1de865f29b12,dc5c38cd-11bd-4d48-b540-0659ffe8f55b,2d706e75-fd47-4d6b-cc14-10a1bf804d62,59.72,541.19,736,false,36.21,82.58,847,166,650.73,722.12,23,55.91,7983,547,832.52,9586,772.29,545,35.08,253.24,2025-09-24T22:36:02.532Z,2025-05-24T00:12:47.297Z,2025-06-08T01:57:26.052Z,2025-12-24T10:30:13.536Z,2025-05-11T20:06:19.826Z,2025-06-30T19:10:44.047Z
e1da0844-38a6-4698-a88c-e125809d8730,7e33c19d-304d-44cf-6308-c84646b5b9b6,94519cc1-bdc7-4549-769e-8964efcea7c6,35,176.22,391,false,678.06,254.47,212,97,774.57,786.24,55,83.98,8165,1449,727.13,4380,741.22,4833,201.83,662.84,2025-12-25T00:51:32.762Z,2026-04-01T04:22:10.063Z,2026-03-02T11:02:48.375Z,2025-11-16T15:46:51.603Z,2025-12-17T13:07:05.930Z,2025-10-05T05:59:32.152Z
1ec6e753-6807-404c-6c94-4abba5ef0fea,73e655b7-927f-4010-5d38-ed87d5958465,4c81bc97-321d-48c5-d316-8243b2e8187e,50.22,126.26,251,false,821.67,949.57,299,958,997.89,422.57,414,82.86,8872,4219,289.93,5109,455.73,2621,679.86,973.19,2025-12-19T23:44:34.235Z,2026-01-07T10:25:07.832Z,2025-06-04T00:00:49.086Z,2025-11-19T09:16:15.759Z,2026-03-27T14:24:28.180Z,2025-12-03T02:58:27.475Z
ea75db98-d0e4-423e-2660-b1ea2bd905d2,26241fc8-1326-4f27-2a84-eb284a0bd4ba,8fcce2e7-79c7-439d-1c00-1a62a46a56f2,79.16,507.67,800,true,525.8,895.01,263,44,932.31,110.84,220,41.45,3250,2137,309.98,1498,731.7,7664,845.92,973.05,2025-04-29T16:07:19.760Z,2026-01-28T19:40:02.768Z,2025-05-23T01:41:28.745Z,2025-07-26T15:13:17.326Z,2025-07-07T03:30:06.055Z,2025-11-15T10:11:49.830Z
965a99d9-1e08-43c7-e84d-72952a11a723,4459d0bc-ac12-45e0-2241-37b73184e150,314cdd92-266e-488d-cf88-6e18f6db8ca6,35.73,543.02,892,true,690.81,114.84,762,950,358.26,559.44,703,66,5934,3828,677.43,1109,599.52,4289,368.65,506.27,2025-06-19T03:38:27.185Z,2025-10-24T18:14:30.781Z,2025-10-27T09:00:33.582Z,2025-04-18T04:53:17.092Z,2025-09-17T18:37:30.758Z,2026-03-26T09:59:58.581Z
2f3a172a-f816-4b58-10c3-f57cd3c044b6,3aaad658-14e8-4861-52c9-2341f1d4e7da,00e48b05-b6cb-410f-1525-6668c44bdb40,95.3,97.24,474,true,106.95,903.59,172,593,271.25,352.32,862,63.94,1937,5085,70,3766,442.41,4107,200.16,662.08,2025-11-16T18:57:03.222Z,2025-07-17T02:53:12.741Z,2025-10-26T02:47:55.108Z,2026-02-22T19:42:18.581Z,2025-07-18T02:51:27.575Z,2025-05-03T19:58:18.559Z
2b7c7709-8ce7-4b6a-30da-485fa7584d20,7abd7935-415a-4e5c-0200-73c72eee9749,8fcce2e7-79c7-439d-1c00-1a62a46a56f2,54.49,837.07,571,true,568.42,658.23,48,817,142.16,928.09,655,84.59,458,3362,827.07,1994,375.89,626,170.94,67.37,2025-09-17T19:44:04.955Z,2026-02-19T10:43:15.563Z,2025-12-18T14:12:56.252Z,2025-05-30T19:19:14.906Z,2025-09-04T20:12:35.194Z,2025-12-29T14:02:30.237Z
b6ee04af-636f-456f-0d85-fa191d1523e3,49c0f8d8-fcc1-4c41-a548-3ff914a66692,820e0d69-1dec-4fa2-7dff-4973e37417e7,43.4,610.59,6,true,856.67,497.06,142,880,248.58,649.8,400,89.21,8866,2298,269.84,2405,741.6,5831,397.86,180.21,2026-02-12T09:22:05.956Z,2025-04-15T20:34:32.307Z,2026-03-11T22:52:46.588Z,2025-09-10T22:38:06.969Z,2025-10-10T17:06:39.304Z,2025-05-15T10:45:12.873Z
b9c2b6e0-6790-4d3b-da8d-384113c97f2b,1458a564-2503-4c4e-98fd-ff8eee30f920,b1160aa4-615e-46be-c33f-53b664f1618f,83.64,946.42,117,true,432.75,421.33,565,187,294.84,718.09,659,87,5790,8139,790.19,7158,717.48,4472,597.38,585.46,2026-03-11T03:19:53.357Z,2025-06-15T17:18:02.542Z,2025-06-20T00:57:01.239Z,2026-04-06T00:26:21.103Z,2026-02-22T07:52:09.706Z,2025-12-23T16:07:39.831Z
6cd13db5-4b35-4618-b4e9-783b3068fd8d,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,1c4d8e9f-05af-4567-fc15-60738335dd73,70.76,939.19,290,false,419.46,95.78,222,613,767.39,753.91,364,15.64,9268,1664,369.06,4681,565.42,1657,298.74,599.52,2025-11-11T01:15:15.489Z,2026-02-13T14:30:22.260Z,2026-01-20T16:29:10.346Z,2025-06-09T04:16:44.779Z,2025-11-14T06:15:14.518Z,2026-01-10T18:08:11.536Z
89d24956-edea-405d-7e05-79edb5f205ec,cd807608-c28a-4e54-37b1-20305ffdcd5c,7006fd96-e3f8-4225-33e4-be34d610ffbb,17.48,512.55,49,false,818.18,569.66,605,163,597.72,241.63,20,39.53,5435,4264,960.54,990,308.6,7776,981.75,60.21,2025-08-12T01:15:37.139Z,2025-07-04T16:24:08.251Z,2025-06-11T16:01:15.565Z,2025-07-29T10:17:56.694Z,2026-03-14T10:54:35.947Z,2025-05-05T14:36:38.472Z
e8623f99-7d35-4e09-dab3-451c3fede254,2815d421-fa85-4846-4e67-32f2b052db68,baeb778f-0236-4ea0-497b-a0d46e5c6619,33.42,391.07,926,false,629.47,175.53,929,815,334.46,261.77,539,94.68,3014,8803,72.26,6405,690.82,9959,186.99,325.34,2025-11-19T00:32:30.636Z,2025-09-14T17:13:51.771Z,2026-01-01T09:19:28.703Z,2025-11-22T09:12:59.550Z,2026-02-06T20:37:06.820Z,2025-05-19T21:49:31.263Z
e2cabd50-6a03-4c7c-7cfd-006938fcaa19,942582d6-df90-465e-0a7c-344463dcc5fc,b9a92613-a49f-49ac-02ac-12389b77c55c,47.85,860.77,700,true,579.19,804.44,110,551,670.07,503.08,901,94.69,9687,920,394.03,5427,747.57,9866,388.03,202.06,2025-06-03T20:21:54.937Z,2026-03-16T14:41:07.956Z,2025-07-12T06:28:33.203Z,2025-08-21T02:01:34.704Z,2025-09-04T13:36:58.770Z,2026-03-17T18:42:34.078Z
47889725-80bc-4bf4-2fc9-36788d2f1908,60bb9abd-ad4f-43fe-d09e-d416a48001a5,3f4d6f7d-05f7-4310-de9f-ae93e46984db,5.62,572.21,201,false,767.76,697.88,263,662,362.8,555.24,702,19.1,7736,372,174.98,4559,803.32,555,139.76,41.2,2025-10-05T11:43:01.188Z,2025-06-07T01:20:08.623Z,2025-10-30T21:40:05.503Z,2025-04-15T22:47:39.618Z,2025-06-24T20:33:45.600Z,2026-01-30T06:59:47.298Z
f347046a-e099-4587-e81f-1157f97527f0,5ad3d718-54d7-4cd2-1fcf-87aea33287e9,b017f20d-2b75-45dd-64d2-722f145a78d0,25.33,545.85,142,false,791.63,77.72,998,238,424.57,894.61,147,29.5,388,2433,748.09,7559,135.56,167,63.84,544.73,2025-08-01T15:40:14.321Z,2025-07-27T17:53:25.754Z,2025-09-01T08:43:55.599Z,2025-05-13T18:55:04.539Z,2025-06-12T10:10:14.026Z,2025-11-17T07:34:59.104Z
b0186626-7b50-4920-9bb8-6a383f3376b6,4b7cf6ad-bee5-43d3-4470-e6643cf6983e,f902ac6e-7076-46f8-2ee0-d0970401682b,49.25,459.61,552,true,356.58,161.3,587,972,432.25,804.72,973,88.3,7915,994,43.34,9313,391.31,1223,340.97,163.35,2025-06-07T23:39:16.767Z,2025-06-22T09:42:11.769Z,2025-05-17T23:43:50.984Z,2025-07-24T02:57:07.422Z,2025-09-02T22:12:09.091Z,2025-08-05T14:54:39.445Z
a1d77570-7034-4319-71e6-a8f4c8b15153,4f78a299-95cc-4ebc-45f5-de09ee40e0da,2a4e5e57-fab3-47be-aa17-438ff8cedd26,1.6,546.97,494,false,564.49,949.94,259,699,455,673.37,279,88.29,4501,4056,750.4,2169,182.14,7112,769.94,938.99,2025-06-03T19:45:48.043Z,2025-11-24T20:24:41.836Z,2025-05-29T00:24:20.264Z,2025-08-16T01:18:16.242Z,2025-05-23T01:37:11.349Z,2025-10-02T17:19:19.233Z
e7e0e8e2-68c4-411f-1ffb-d426566a588f,f3bdc0f5-709a-4443-3bcd-690202dcd619,24557b57-0c13-4c0c-a3e9-39903a1a94a3,17.94,423.47,359,false,760,501.21,843,797,144.29,741.38,172,79.99,6607,1015,873.71,2729,627.04,6525,698.61,780.05,2025-12-07T08:17:37.091Z,2025-08-14T03:46:19.117Z,2025-08-19T01:03:56.466Z,2025-12-01T07:36:00.056Z,2025-10-22T04:47:54.824Z,2025-06-08T11:56:02.238Z
8e39efd6-2452-4a00-7137-19096b7b18a3,4f6d2f72-e04a-4494-a2d8-a7c9330625ec,16c0f045-ad9e-4d23-8922-374a2534b914,38.77,28.08,5,false,955.72,965.9,505,277,703.05,179.98,585,16.7,7546,6302,131.39,5609,142.58,1382,661.74,359.57,2026-01-08T15:49:51.842Z,2025-06-29T08:11:09.371Z,2025-05-02T05:51:02.024Z,2025-12-02T08:44:04.404Z,2025-10-24T16:59:01.830Z,2025-08-29T05:58:47.213Z
cf142024-955f-450d-4f4f-74ffd545dfc2,ef30f378-ae06-4200-e466-b63a46dd4365,343e4691-d779-4742-a9b6-c828fbb55b61,8.33,972.45,248,true,675.27,18.94,125,599,189.23,180.58,662,53.4,5089,2561,179.57,3751,403.77,8205,258.48,78.8,2025-07-20T10:59:22.104Z,2025-04-27T23:34:17.070Z,2025-04-28T04:35:30.827Z,2026-03-15T06:08:15.131Z,2025-07-17T17:12:59.355Z,2025-10-21T21:59:14.850Z
d6a0306b-7050-4465-550e-f2a7d865b2fd,5bcd0cf0-44a3-4e73-1c78-3d3c73e703b3,73370ee3-24e1-494c-b530-e79710873eeb,55.12,756.98,233,true,46.06,401.33,331,769,973.27,738.16,325,42.06,591,4490,650.16,4855,559.72,9803,717.69,962.77,2026-03-26T17:54:21.203Z,2025-09-13T11:01:28.619Z,2026-02-19T01:33:22.868Z,2026-01-10T22:08:26.766Z,2026-03-16T16:11:47.591Z,2026-01-02T08:51:50.050Z
eba84118-3698-43f6-fda8-970ede59cede,5ad3d718-54d7-4cd2-1fcf-87aea33287e9,921679af-a07e-442d-b254-00f81e5f665d,67.65,326.26,30,false,663.08,784.52,218,214,428.15,325.52,283,62.54,7499,1986,887.25,2477,307.71,9977,906.78,188.54,2025-07-27T16:09:01.234Z,2025-08-23T12:33:44.387Z,2025-11-23T21:07:00.600Z,2025-11-15T08:23:54.020Z,2025-12-07T00:14:20.240Z,2025-09-19T20:36:50.352Z
a20cebc3-03ac-446c-4bb8-05e11703857f,c679812d-8719-424c-f810-c17bf20e8d10,314cdd92-266e-488d-cf88-6e18f6db8ca6,86.47,937.57,342,true,507.95,600.05,778,196,602.37,577.62,953,68.04,4660,3687,47.61,5150,577.31,8213,606.21,355.89,2026-03-16T11:50:46.787Z,2025-12-24T00:32:08.138Z,2025-10-30T12:07:09.726Z,2025-07-24T13:32:05.299Z,2025-11-06T09:31:31.802Z,2025-06-22T23:24:26.717Z
aa70d3cd-a618-4e4d-8457-0070579c7f4c,2d6bfb42-752b-4b9d-3444-de223d3aae60,921679af-a07e-442d-b254-00f81e5f665d,59.03,559.94,262,false,151.46,65.36,399,613,935.7,90.33,276,29.36,3385,3262,637.32,7481,17.73,2614,731.06,277.78,2026-02-08T16:37:46.813Z,2025-09-06T14:43:50.245Z,2025-11-02T23:09:11.180Z,2026-01-14T10:14:42.668Z,2026-03-27T04:32:08.042Z,2025-08-30T12:46:24.051Z
819fb543-450c-432b-12a6-347426b716f2,5ad3d718-54d7-4cd2-1fcf-87aea33287e9,2d706e75-fd47-4d6b-cc14-10a1bf804d62,30.45,781.76,916,true,339.44,319.78,359,628,311.28,527.81,337,82.01,1536,3668,254.75,2642,30.92,6606,743.24,233.57,2026-02-27T06:52:26.516Z,2025-05-06T10:54:54.011Z,2025-10-28T03:04:39.596Z,2025-12-20T11:23:34.970Z,2025-10-26T23:14:33.983Z,2025-11-16T06:10:29.503Z
331ba92f-c4b4-443e-3e4c-3c63e7f0c918,40dc6875-50a3-4da6-8104-124ea7a529fb,16c0f045-ad9e-4d23-8922-374a2534b914,1.85,839.79,718,false,538.36,867.48,681,375,382.84,484.56,976,26.4,5252,2576,851.53,6511,37.18,7777,348.77,725.13,2026-01-10T12:09:19.174Z,2025-05-26T12:48:44.599Z,2026-01-23T06:00:41.572Z,2026-01-30T14:05:47.784Z,2025-09-06T05:22:12.420Z,2025-09-29T15:56:18.380Z
935e7fcd-74e1-47ee-9a28-738a64a33ecc,25984c0e-a7ff-4156-822e-ec2fb55f198a,615ffcad-04ca-4584-4505-45cbefd50d58,84.21,682.43,34,false,785.02,593.91,159,632,625.34,774.32,104,83.84,4920,3914,734.88,2591,678.43,6985,577.51,915.04,2025-05-25T21:57:33.008Z,2025-10-15T05:17:08.414Z,2025-07-26T00:32:02.461Z,2025-12-17T15:39:23.346Z,2025-08-10T08:29:34.788Z,2025-07-02T08:39:32.831Z
e1b8bd6e-8a1d-4d42-c9e1-1ff28886e597,4459d0bc-ac12-45e0-2241-37b73184e150,b9a92613-a49f-49ac-02ac-12389b77c55c,64.23,729.49,85,true,843.76,732.81,718,178,890.47,961.29,921,29.84,1927,9841,692.72,4068,239.38,4454,827.09,367.98,2026-03-04T13:03:12.968Z,2026-04-11T07:06:27.072Z,2025-09-17T20:11:42.429Z,2025-06-02T00:17:23.519Z,2025-05-01T19:57:58.432Z,2025-07-10T18:14:30.459Z
a2b68af6-e031-4e59-43d4-eab4e326e66a,5354d00b-34f0-4a88-58d4-8decde6ce2ee,8fcce2e7-79c7-439d-1c00-1a62a46a56f2,21.27,372.17,973,true,454.68,455.2,385,914,160.64,464.03,22,0.9,3200,1405,414.17,4452,432.6,2760,350.21,565.57,2025-07-26T02:25:52.009Z,2025-04-22T23:22:26.297Z,2025-08-12T08:48:20.479Z,2026-02-17T11:23:48.462Z,2026-03-03T14:54:01.432Z,2025-06-27T05:58:41.452Z
856250a4-3e69-4919-e45e-235ff67cda96,44e91cce-ea65-438a-461a-9f0cf86acc81,af7db41b-a69f-4ae5-eb9c-f59fa17dcd26,59.47,727.91,339,false,477.65,776.45,522,867,45.68,770.96,660,42.07,3961,7610,286.27,6698,545.67,5983,532.75,711.89,2025-09-01T09:58:32.885Z,2026-01-18T09:37:55.231Z,2025-11-27T16:48:23.905Z,2025-04-25T08:30:04.520Z,2026-01-26T13:22:27.177Z,2026-01-20T22:26:24.492Z
02c5547d-888f-4603-9a0a-47e1493fb319,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,f902ac6e-7076-46f8-2ee0-d0970401682b,75.15,216.11,164,false,984.52,583.68,912,460,765.81,770.42,95,67.96,8904,6754,356.23,7882,83.6,2003,498.32,532.75,2025-11-14T21:01:34.614Z,2025-10-18T09:23:24.370Z,2025-07-19T06:59:18.927Z,2025-04-21T13:44:56.554Z,2025-10-30T09:49:11.503Z,2025-05-14T06:02:45.913Z
5d8e19a3-b171-43c4-09b9-16eab0ad8dc1,5ad3d718-54d7-4cd2-1fcf-87aea33287e9,5b1b6bbb-ac85-477d-9a11-d480281a4b21,50.09,622.32,992,true,629.71,505.89,471,832,186.77,423.97,788,12.97,8834,7817,173.37,103,942.19,6613,674.83,69.59,2025-11-10T05:40:30.466Z,2025-08-31T04:24:47.459Z,2025-12-13T23:08:26.526Z,2025-12-23T02:15:12.288Z,2025-11-01T21:04:36.831Z,2025-10-30T16:12:27.215Z
fe80f05f-8148-4a80-db20-9728ac49e4a3,cd416869-1efc-4398-0a2a-903b79ed2d98,2bd4f3bc-df4b-49c7-997f-c11868da495a,29.88,492.85,91,true,52.74,646.86,834,573,389.8,141.1,683,38.39,4032,39,597.03,3852,456.98,7517,482.31,427.04,2025-08-26T18:18:17.160Z,2025-04-15T09:54:18.113Z,2026-03-02T09:45:33.275Z,2026-03-07T00:05:43.355Z,2025-08-22T06:09:58.126Z,2025-06-24T15:42:42.508Z
0a14ca0c-6be0-454e-3235-9ca0c6eb76b2,7e33c19d-304d-44cf-6308-c84646b5b9b6,3f4d6f7d-05f7-4310-de9f-ae93e46984db,8.19,687.77,815,true,376.42,187.23,676,664,248.53,786.32,560,38.87,2736,4172,983.35,5274,538.95,6453,598.69,638.38,2026-01-09T04:13:32.794Z,2025-06-28T00:37:35.775Z,2025-11-19T05:03:49.386Z,2026-01-28T06:36:52.766Z,2026-01-12T00:44:18.747Z,2025-04-27T07:19:56.351Z
fb4c36de-5d5c-44d8-2e23-fb0bc50d8bae,72ea06ea-6647-4b34-faa9-4b6acc59b996,521d1584-627e-495f-893e-82a12f5344be,27.19,523.59,978,false,858.71,516.93,76,69,915.21,227.91,96,84.25,2204,5436,709.3,928,423.7,7156,836.62,880.73,2025-05-01T17:01:05.594Z,2025-12-01T06:52:57.388Z,2025-05-27T14:58:05.117Z,2026-02-23T08:09:49.142Z,2025-07-27T02:47:49.877Z,2025-04-30T10:09:40.924Z
4641c4e3-bca3-44a4-4d16-5862551dc3bd,974aa30d-547e-4e21-86d6-1f3c34623f7f,3d03d7a9-93e0-4b8e-6b5b-e7f8337fab48,66.2,187.57,766,true,876.5,577.8,415,303,229.88,629.16,806,49.24,2465,6404,339.86,860,478.7,5491,162.59,615.22,2025-11-28T07:49:27.813Z,2026-02-17T02:48:55.976Z,2025-05-20T00:36:37.716Z,2026-03-17T22:15:11.009Z,2025-05-30T02:47:14.446Z,2025-07-20T20:20:40.350Z
6d7f9c47-2bb8-4e38-29ee-439e3d5b0cc0,4b7cf6ad-bee5-43d3-4470-e6643cf6983e,a41d4030-6171-4181-a953-5d0104c592fd,42.99,863.81,461,true,590.31,18.74,612,119,338.98,334.93,814,44.49,9890,146,367.98,9859,926.98,2931,468.46,191.42,2025-06-10T06:12:38.585Z,2026-01-04T07:28:03.000Z,2025-08-01T12:35:51.249Z,2025-08-11T14:21:59.221Z,2025-12-25T02:07:53.281Z,2026-02-02T05:36:30.070Z
4bd9c8af-88f9-40dd-43e0-2b6addeed217,230051a7-77f6-49c9-6d7a-c1c341da56c9,94519cc1-bdc7-4549-769e-8964efcea7c6,82.96,702.28,821,false,591.08,809.06,517,322,872.94,847.93,598,75.54,2181,2636,908.02,7589,902.81,537,61.76,787.35,2025-11-25T01:47:58.900Z,2025-05-18T18:01:34.047Z,2026-02-05T06:11:37.940Z,2025-05-06T16:09:36.061Z,2025-07-07T21:17:21.789Z,2026-03-12T22:30:58.500Z
d6f2386b-c1ba-4c33-06cf-839b87748ce9,152072c0-f075-4a77-bebe-aaa40d5c36c5,13f8f388-7de1-4383-f922-a0d8a397e76c,27.65,420.57,173,true,760.28,65.23,988,653,467.6,687.24,78,66.33,9790,8927,85.97,206,240.86,1655,763.8,621.7,2026-03-19T05:09:35.685Z,2025-12-10T03:54:08.371Z,2025-04-13T12:44:45.309Z,2025-10-15T05:09:20.853Z,2025-10-20T08:56:37.713Z,2025-06-07T01:44:55.382Z
e999a755-7af1-4659-871d-9cf771d7c8e8,0ba497e7-4a6e-4b40-b8d5-7f23952ad2cd,e394ca10-b5a0-45cc-8730-3524aff8641a,77.51,791.26,742,true,151.13,996.45,444,813,649.47,529.85,998,17.93,1756,5399,429.18,476,23.22,9254,447.72,64.86,2025-07-26T08:35:08.579Z,2025-07-29T18:43:55.809Z,2025-07-13T04:07:11.338Z,2025-11-22T13:21:45.372Z,2026-04-08T19:03:43.137Z,2025-06-07T04:08:28.654Z
ed2f82b7-2e79-45f5-a1aa-303ce32e51e6,4f6d2f72-e04a-4494-a2d8-a7c9330625ec,2bd4f3bc-df4b-49c7-997f-c11868da495a,11.85,243.51,491,false,36.77,551.05,114,74,436.16,530.8,225,66.19,9297,2132,845.71,4065,998.35,6450,756.15,108.67,2025-12-16T21:13:34.220Z,2025-05-30T22:53:28.511Z,2025-10-02T11:04:02.395Z,2025-09-25T07:20:30.245Z,2025-06-23T05:27:29.862Z,2025-04-14T06:42:41.755Z
35ec3d48-2f95-4ec7-4cf9-f2cc1fc38b7c,4f78a299-95cc-4ebc-45f5-de09ee40e0da,16c0f045-ad9e-4d23-8922-374a2534b914,59.02,103.63,764,false,129.74,545.37,222,141,20.23,666.12,472,92.39,516,7387,148.74,7593,673.36,9437,410.82,190.85,2025-11-19T04:25:46.301Z,2025-08-07T04:27:01.422Z,2025-10-11T17:11:54.338Z,2025-04-16T11:31:08.313Z,2025-05-22T02:16:04.862Z,2025-07-16T11:56:20.233Z
6af79e16-22ef-4fe1-325f-345141a599be,b913d05c-d452-4b8d-58bc-5af42ecc92ad,76fb7096-3d5c-4180-3013-e7a55c8b02bb,24.16,247.61,629,true,359.57,306.35,478,643,933.11,127.46,105,78.79,71,89,786.65,6895,633.98,2026,844.24,321.05,2026-01-10T12:35:48.787Z,2025-06-24T07:05:23.503Z,2025-06-11T10:06:50.155Z,2025-10-19T14:11:17.630Z,2025-08-12T06:24:13.404Z,2025-11-23T07:15:06.387Z
a3ba9566-2ba8-4b40-f1a6-a8b71878f7eb,0519f110-4080-47f1-0e4d-53c0e3b18659,e394ca10-b5a0-45cc-8730-3524aff8641a,69.8,373.81,467,false,137.47,32.03,589,932,314.51,628.21,419,89.3,3059,3246,260.12,595,486.41,8062,534.85,12.47,2025-12-28T09:39:27.497Z,2026-03-14T12:24:42.221Z,2025-11-06T09:00:02.590Z,2025-11-04T22:48:18.171Z,2025-12-04T14:19:28.632Z,2025-10-16T03:54:13.594Z
e905a536-ec99-48d0-4608-1e08082cdf58,4459d0bc-ac12-45e0-2241-37b73184e150,2d706e75-fd47-4d6b-cc14-10a1bf804d62,41.18,259.54,341,false,40.88,272.16,668,271,645.05,793.66,166,32.87,1703,2718,610.62,840,800.07,1455,661.79,728.65,2025-11-16T04:26:36.109Z,2025-07-21T05:45:38.967Z,2025-10-23T16:45:47.423Z,2025-08-26T04:23:39.462Z,2025-05-04T14:03:09.517Z,2026-03-18T00:29:29.482Z
dc48ea7c-52aa-42df-564c-0fe1c410706d,cd416869-1efc-4398-0a2a-903b79ed2d98,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,12.78,597.3,605,true,592.26,128.14,302,741,989.76,80.12,199,28.58,9827,4048,541.86,4716,182.21,5606,123.52,408.22,2025-08-22T22:01:01.122Z,2025-07-21T21:06:15.379Z,2026-04-08T04:17:59.639Z,2026-02-01T15:39:59.558Z,2025-06-21T03:43:13.268Z,2025-07-23T15:35:22.829Z
185f22e0-a47b-4d17-2749-60334bfeb516,4f6d2f72-e04a-4494-a2d8-a7c9330625ec,8fcce2e7-79c7-439d-1c00-1a62a46a56f2,93.99,599.04,356,false,228.5,256.83,621,93,333.54,96.23,718,24.99,8717,7251,329.7,9319,107.4,4508,360.48,120.61,2025-11-22T07:51:12.011Z,2025-12-27T10:22:26.584Z,2025-07-13T14:04:18.787Z,2025-10-10T22:34:15.405Z,2026-02-07T03:28:08.228Z,2025-10-13T00:17:18.320Z
1ad1bcbf-62b6-4201-c982-a3f99b5ad6cf,afb57115-93e2-41e4-19fb-726afc7dc847,73370ee3-24e1-494c-b530-e79710873eeb,21.18,397.48,455,false,124.89,754.67,536,499,211.01,427.98,987,71.94,23,4689,711.6,8344,384.55,5929,342.69,340.53,2026-01-07T11:18:48.471Z,2025-07-22T13:19:10.246Z,2025-11-08T07:30:17.754Z,2026-01-28T13:56:42.550Z,2026-01-31T08:43:10.631Z,2025-12-22T11:27:33.857Z
8db71d07-8929-4ea8-77e6-fbce69a0487c,7e33c19d-304d-44cf-6308-c84646b5b9b6,c0b731c7-72d6-4cbc-7d82-0603fe27478a,94.8,223.02,611,true,852.31,607.09,562,689,810.55,371.63,574,3.05,9768,9169,288.73,8320,445.52,4906,402.92,525.61,2026-02-16T20:47:13.524Z,2025-05-01T11:44:49.915Z,2025-04-20T08:12:31.257Z,2025-08-28T05:50:44.494Z,2025-05-02T03:27:40.150Z,2026-03-16T11:12:19.803Z
3354cbc8-ef17-45e7-ef4b-65a12529223f,3e4e588f-bb13-48f9-ae27-231d699b174f,eb97341d-2385-4175-9a86-c3256608e18e,31.62,869.02,916,false,604.26,363.89,605,506,58.92,833.49,660,9.82,517,1488,137.19,8150,912.16,8960,962.51,278.01,2025-06-04T03:54:59.514Z,2025-08-19T17:19:22.973Z,2025-11-10T21:27:25.107Z,2025-07-20T02:37:01.054Z,2025-10-12T08:08:27.477Z,2025-08-05T08:42:07.879Z
a3496a86-54e2-4c34-3c01-f540ce8b1382,3aaad658-14e8-4861-52c9-2341f1d4e7da,7006fd96-e3f8-4225-33e4-be34d610ffbb,44.82,262.59,999,false,434.56,325.12,880,608,81.05,777.7,366,53.93,5767,4530,768.36,3767,771.02,2012,527.49,833.15,2026-03-29T16:19:57.596Z,2025-12-22T22:38:09.579Z,2025-12-17T10:47:11.558Z,2025-04-19T12:35:09.719Z,2025-10-28T11:09:43.402Z,2025-07-31T01:38:33.015Z
71abefba-547c-4485-9355-f6e5da7c6b79,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,291d99ad-c85c-4557-8915-25527607d5cf,69.87,596.06,245,false,392.4,168.99,284,233,481.76,716.94,367,86.77,3183,3945,656.27,1892,503.56,1078,795.84,731.09,2026-01-10T09:44:44.157Z,2025-07-25T02:52:17.296Z,2026-04-11T22:53:19.192Z,2025-05-21T13:10:29.903Z,2026-02-08T04:16:14.708Z,2025-08-23T13:27:59.035Z
4de95a0e-634f-4ab7-44d7-a03ede09a869,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,b1160aa4-615e-46be-c33f-53b664f1618f,87.45,84.24,690,true,317.44,712.62,150,962,263.64,575.2,402,73.46,5770,6370,479.11,9630,768.43,424,401.39,648.96,2025-04-28T03:09:57.478Z,2026-02-23T11:31:23.686Z,2026-04-01T08:06:06.391Z,2025-08-17T04:05:00.368Z,2026-03-03T06:43:24.887Z,2026-01-09T21:20:27.188Z
60ecd62d-003b-4c16-d7e2-86355055f4fa,4335fda9-afa6-493e-0026-1aa0263939a5,343e4691-d779-4742-a9b6-c828fbb55b61,57.56,682.82,669,false,391.91,349.3,124,492,609.19,4.15,186,44.34,4428,1966,689.65,1683,708.19,3511,250.18,184.57,2025-12-13T10:18:06.345Z,2026-03-13T15:17:09.753Z,2026-02-19T18:41:01.822Z,2025-10-26T11:32:35.743Z,2025-05-31T08:22:20.138Z,2025-08-24T23:43:12.010Z
71b023a9-2d24-41cb-0c91-250d6f6fa37e,60bb9abd-ad4f-43fe-d09e-d416a48001a5,2bd4f3bc-df4b-49c7-997f-c11868da495a,71.63,703.54,609,false,198.5,593.76,303,238,27.3,12.08,564,29.46,9580,8302,332.88,2908,577.49,855,504.26,728.57,2025-08-08T07:47:38.578Z,2025-07-24T02:39:15.938Z,2025-12-04T04:00:14.997Z,2025-09-17T15:32:16.654Z,2025-06-19T04:24:11.375Z,2025-11-13T18:45:17.565Z
